date,province,confirmed,released,deceased
"2020-01-20","Busan",0,0,0
"2020-01-20","Chungcheongbuk-do",0,0,0
"2020-01-20","Chungcheongnam-do",0,0,0
"2020-01-20","Daegu",0,0,0
"2020-01-20","Daejeon",0,0,0
"2020-01-20","Gangwon-do",0,0,0
"2020-01-20","Gwangju",0,0,0
"2020-01-20","Gyeonggi-do",0,0,0
"2020-01-20","Gyeongsangbuk-do",0,0,0
"2020-01-20","Gyeongsangnam-do",0,0,0
"2020-01-20","Incheon",1,0,0
"2020-01-20","Jeju-do",0,0,0
"2020-01-20","Jeollabuk-do",0,0,0
"2020-01-20","Jeollanam-do",0,0,0
"2020-01-20","Sejong",0,0,0
"2020-01-20","Seoul",0,0,0
"2020-01-20","Ulsan",0,0,0
"2020-01-21","Busan",0,0,0
"2020-01-21","Chungcheongbuk-do",0,0,0
"2020-01-21","Chungcheongnam-do",0,0,0
"2020-01-21","Daegu",0,0,0
"2020-01-21","Daejeon",0,0,0
"2020-01-21","Gangwon-do",0,0,0
"2020-01-21","Gwangju",0,0,0
"2020-01-21","Gyeonggi-do",0,0,0
"2020-01-21","Gyeongsangbuk-do",0,0,0
"2020-01-21","Gyeongsangnam-do",0,0,0
"2020-01-21","Incheon",1,0,0
"2020-01-21","Jeju-do",0,0,0
"2020-01-21","Jeollabuk-do",0,0,0
"2020-01-21","Jeollanam-do",0,0,0
"2020-01-21","Sejong",0,0,0
"2020-01-21","Seoul",0,0,0
"2020-01-21","Ulsan",0,0,0
"2020-01-22","Busan",0,0,0
"2020-01-22","Chungcheongbuk-do",0,0,0
"2020-01-22","Chungcheongnam-do",0,0,0
"2020-01-22","Daegu",0,0,0
"2020-01-22","Daejeon",0,0,0
"2020-01-22","Gangwon-do",0,0,0
"2020-01-22","Gwangju",0,0,0
"2020-01-22","Gyeonggi-do",0,0,0
"2020-01-22","Gyeongsangbuk-do",0,0,0
"2020-01-22","Gyeongsangnam-do",0,0,0
"2020-01-22","Incheon",1,0,0
"2020-01-22","Jeju-do",0,0,0
"2020-01-22","Jeollabuk-do",0,0,0
"2020-01-22","Jeollanam-do",0,0,0
"2020-01-22","Sejong",0,0,0
"2020-01-22","Seoul",0,0,0
"2020-01-22","Ulsan",0,0,0
"2020-01-23","Busan",0,0,0
"2020-01-23","Chungcheongbuk-do",0,0,0
"2020-01-23","Chungcheongnam-do",0,0,0
"2020-01-23","Daegu",0,0,0
"2020-01-23","Daejeon",0,0,0
"2020-01-23","Gangwon-do",0,0,0
"2020-01-23","Gwangju",0,0,0
"2020-01-23","Gyeonggi-do",0,0,0
"2020-01-23","Gyeongsangbuk-do",0,0,0
"2020-01-23","Gyeongsangnam-do",0,0,0
"2020-01-23","Incheon",1,0,0
"2020-01-23","Jeju-do",0,0,0
"2020-01-23","Jeollabuk-do",0,0,0
"2020-01-23","Jeollanam-do",0,0,0
"2020-01-23","Sejong",0,0,0
"2020-01-23","Seoul",0,0,0
"2020-01-23","Ulsan",0,0,0
"2020-01-24","Busan",0,0,0
"2020-01-24","Chungcheongbuk-do",0,0,0
"2020-01-24","Chungcheongnam-do",0,0,0
"2020-01-24","Daegu",0,0,0
"2020-01-24","Daejeon",0,0,0
"2020-01-24","Gangwon-do",0,0,0
"2020-01-24","Gwangju",0,0,0
"2020-01-24","Gyeonggi-do",1,0,0
"2020-01-24","Gyeongsangbuk-do",0,0,0
"2020-01-24","Gyeongsangnam-do",0,0,0
"2020-01-24","Incheon",1,0,0
"2020-01-24","Jeju-do",0,0,0
"2020-01-24","Jeollabuk-do",0,0,0
"2020-01-24","Jeollanam-do",0,0,0
"2020-01-24","Sejong",0,0,0
"2020-01-24","Seoul",0,0,0
"2020-01-24","Ulsan",0,0,0
"2020-01-25","Busan",0,0,0
"2020-01-25","Chungcheongbuk-do",0,0,0
"2020-01-25","Chungcheongnam-do",0,0,0
"2020-01-25","Daegu",0,0,0
"2020-01-25","Daejeon",0,0,0
"2020-01-25","Gangwon-do",0,0,0
"2020-01-25","Gwangju",0,0,0
"2020-01-25","Gyeonggi-do",1,0,0
"2020-01-25","Gyeongsangbuk-do",0,0,0
"2020-01-25","Gyeongsangnam-do",0,0,0
"2020-01-25","Incheon",1,0,0
"2020-01-25","Jeju-do",0,0,0
"2020-01-25","Jeollabuk-do",0,0,0
"2020-01-25","Jeollanam-do",0,0,0
"2020-01-25","Sejong",0,0,0
"2020-01-25","Seoul",0,0,0
"2020-01-25","Ulsan",0,0,0
"2020-01-26","Busan",0,0,0
"2020-01-26","Chungcheongbuk-do",0,0,0
"2020-01-26","Chungcheongnam-do",0,0,0
"2020-01-26","Daegu",0,0,0
"2020-01-26","Daejeon",0,0,0
"2020-01-26","Gangwon-do",0,0,0
"2020-01-26","Gwangju",0,0,0
"2020-01-26","Gyeonggi-do",2,0,0
"2020-01-26","Gyeongsangbuk-do",0,0,0
"2020-01-26","Gyeongsangnam-do",0,0,0
"2020-01-26","Incheon",1,0,0
"2020-01-26","Jeju-do",0,0,0
"2020-01-26","Jeollabuk-do",0,0,0
"2020-01-26","Jeollanam-do",0,0,0
"2020-01-26","Sejong",0,0,0
"2020-01-26","Seoul",0,0,0
"2020-01-26","Ulsan",0,0,0
"2020-01-27","Busan",0,0,0
"2020-01-27","Chungcheongbuk-do",0,0,0
"2020-01-27","Chungcheongnam-do",0,0,0
"2020-01-27","Daegu",0,0,0
"2020-01-27","Daejeon",0,0,0
"2020-01-27","Gangwon-do",0,0,0
"2020-01-27","Gwangju",0,0,0
"2020-01-27","Gyeonggi-do",2,0,0
"2020-01-27","Gyeongsangbuk-do",0,0,0
"2020-01-27","Gyeongsangnam-do",0,0,0
"2020-01-27","Incheon",1,0,0
"2020-01-27","Jeju-do",0,0,0
"2020-01-27","Jeollabuk-do",0,0,0
"2020-01-27","Jeollanam-do",0,0,0
"2020-01-27","Sejong",0,0,0
"2020-01-27","Seoul",1,0,0
"2020-01-27","Ulsan",0,0,0
"2020-01-28","Busan",0,0,0
"2020-01-28","Chungcheongbuk-do",0,0,0
"2020-01-28","Chungcheongnam-do",0,0,0
"2020-01-28","Daegu",0,0,0
"2020-01-28","Daejeon",0,0,0
"2020-01-28","Gangwon-do",0,0,0
"2020-01-28","Gwangju",0,0,0
"2020-01-28","Gyeonggi-do",2,0,0
"2020-01-28","Gyeongsangbuk-do",0,0,0
"2020-01-28","Gyeongsangnam-do",0,0,0
"2020-01-28","Incheon",1,0,0
"2020-01-28","Jeju-do",0,0,0
"2020-01-28","Jeollabuk-do",0,0,0
"2020-01-28","Jeollanam-do",0,0,0
"2020-01-28","Sejong",0,0,0
"2020-01-28","Seoul",1,0,0
"2020-01-28","Ulsan",0,0,0
"2020-01-29","Busan",0,0,0
"2020-01-29","Chungcheongbuk-do",0,0,0
"2020-01-29","Chungcheongnam-do",0,0,0
"2020-01-29","Daegu",0,0,0
"2020-01-29","Daejeon",0,0,0
"2020-01-29","Gangwon-do",0,0,0
"2020-01-29","Gwangju",0,0,0
"2020-01-29","Gyeonggi-do",2,0,0
"2020-01-29","Gyeongsangbuk-do",0,0,0
"2020-01-29","Gyeongsangnam-do",0,0,0
"2020-01-29","Incheon",1,0,0
"2020-01-29","Jeju-do",0,0,0
"2020-01-29","Jeollabuk-do",0,0,0
"2020-01-29","Jeollanam-do",0,0,0
"2020-01-29","Sejong",0,0,0
"2020-01-29","Seoul",1,0,0
"2020-01-29","Ulsan",0,0,0
"2020-01-30","Busan",0,0,0
"2020-01-30","Chungcheongbuk-do",0,0,0
"2020-01-30","Chungcheongnam-do",0,0,0
"2020-01-30","Daegu",0,0,0
"2020-01-30","Daejeon",0,0,0
"2020-01-30","Gangwon-do",0,0,0
"2020-01-30","Gwangju",0,0,0
"2020-01-30","Gyeonggi-do",3,0,0
"2020-01-30","Gyeongsangbuk-do",0,0,0
"2020-01-30","Gyeongsangnam-do",0,0,0
"2020-01-30","Incheon",1,0,0
"2020-01-30","Jeju-do",0,0,0
"2020-01-30","Jeollabuk-do",0,0,0
"2020-01-30","Jeollanam-do",0,0,0
"2020-01-30","Sejong",0,0,0
"2020-01-30","Seoul",3,0,0
"2020-01-30","Ulsan",0,0,0
"2020-01-31","Busan",0,0,0
"2020-01-31","Chungcheongbuk-do",0,0,0
"2020-01-31","Chungcheongnam-do",0,0,0
"2020-01-31","Daegu",0,0,0
"2020-01-31","Daejeon",0,0,0
"2020-01-31","Gangwon-do",0,0,0
"2020-01-31","Gwangju",0,0,0
"2020-01-31","Gyeonggi-do",5,0,0
"2020-01-31","Gyeongsangbuk-do",0,0,0
"2020-01-31","Gyeongsangnam-do",0,0,0
"2020-01-31","Incheon",1,0,0
"2020-01-31","Jeju-do",0,0,0
"2020-01-31","Jeollabuk-do",1,0,0
"2020-01-31","Jeollanam-do",0,0,0
"2020-01-31","Sejong",0,0,0
"2020-01-31","Seoul",4,0,0
"2020-01-31","Ulsan",0,0,0
"2020-02-01","Busan",0,0,0
"2020-02-01","Chungcheongbuk-do",0,0,0
"2020-02-01","Chungcheongnam-do",0,0,0
"2020-02-01","Daegu",0,0,0
"2020-02-01","Daejeon",0,0,0
"2020-02-01","Gangwon-do",0,0,0
"2020-02-01","Gwangju",0,0,0
"2020-02-01","Gyeonggi-do",6,0,0
"2020-02-01","Gyeongsangbuk-do",0,0,0
"2020-02-01","Gyeongsangnam-do",0,0,0
"2020-02-01","Incheon",1,0,0
"2020-02-01","Jeju-do",0,0,0
"2020-02-01","Jeollabuk-do",1,0,0
"2020-02-01","Jeollanam-do",0,0,0
"2020-02-01","Sejong",0,0,0
"2020-02-01","Seoul",4,0,0
"2020-02-01","Ulsan",0,0,0
"2020-02-02","Busan",0,0,0
"2020-02-02","Chungcheongbuk-do",0,0,0
"2020-02-02","Chungcheongnam-do",0,0,0
"2020-02-02","Daegu",0,0,0
"2020-02-02","Daejeon",0,0,0
"2020-02-02","Gangwon-do",0,0,0
"2020-02-02","Gwangju",0,0,0
"2020-02-02","Gyeonggi-do",8,0,0
"2020-02-02","Gyeongsangbuk-do",0,0,0
"2020-02-02","Gyeongsangnam-do",0,0,0
"2020-02-02","Incheon",1,0,0
"2020-02-02","Jeju-do",0,0,0
"2020-02-02","Jeollabuk-do",1,0,0
"2020-02-02","Jeollanam-do",0,0,0
"2020-02-02","Sejong",0,0,0
"2020-02-02","Seoul",5,0,0
"2020-02-02","Ulsan",0,0,0
"2020-02-03","Busan",0,0,0
"2020-02-03","Chungcheongbuk-do",0,0,0
"2020-02-03","Chungcheongnam-do",0,0,0
"2020-02-03","Daegu",0,0,0
"2020-02-03","Daejeon",0,0,0
"2020-02-03","Gangwon-do",0,0,0
"2020-02-03","Gwangju",0,0,0
"2020-02-03","Gyeonggi-do",8,0,0
"2020-02-03","Gyeongsangbuk-do",0,0,0
"2020-02-03","Gyeongsangnam-do",0,0,0
"2020-02-03","Incheon",1,0,0
"2020-02-03","Jeju-do",0,0,0
"2020-02-03","Jeollabuk-do",1,0,0
"2020-02-03","Jeollanam-do",0,0,0
"2020-02-03","Sejong",0,0,0
"2020-02-03","Seoul",5,0,0
"2020-02-03","Ulsan",0,0,0
"2020-02-04","Busan",0,0,0
"2020-02-04","Chungcheongbuk-do",0,0,0
"2020-02-04","Chungcheongnam-do",0,0,0
"2020-02-04","Daegu",0,0,0
"2020-02-04","Daejeon",0,0,0
"2020-02-04","Gangwon-do",0,0,0
"2020-02-04","Gwangju",1,0,0
"2020-02-04","Gyeonggi-do",8,0,0
"2020-02-04","Gyeongsangbuk-do",0,0,0
"2020-02-04","Gyeongsangnam-do",0,0,0
"2020-02-04","Incheon",1,0,0
"2020-02-04","Jeju-do",0,0,0
"2020-02-04","Jeollabuk-do",1,0,0
"2020-02-04","Jeollanam-do",0,0,0
"2020-02-04","Sejong",0,0,0
"2020-02-04","Seoul",5,0,0
"2020-02-04","Ulsan",0,0,0
"2020-02-05","Busan",0,0,0
"2020-02-05","Chungcheongbuk-do",0,0,0
"2020-02-05","Chungcheongnam-do",0,0,0
"2020-02-05","Daegu",0,0,0
"2020-02-05","Daejeon",0,0,0
"2020-02-05","Gangwon-do",0,0,0
"2020-02-05","Gwangju",1,0,0
"2020-02-05","Gyeonggi-do",10,0,0
"2020-02-05","Gyeongsangbuk-do",0,0,0
"2020-02-05","Gyeongsangnam-do",0,0,0
"2020-02-05","Incheon",1,0,0
"2020-02-05","Jeju-do",0,0,0
"2020-02-05","Jeollabuk-do",1,0,0
"2020-02-05","Jeollanam-do",0,0,0
"2020-02-05","Sejong",0,0,0
"2020-02-05","Seoul",5,1,0
"2020-02-05","Ulsan",0,0,0
"2020-02-06","Busan",0,0,0
"2020-02-06","Chungcheongbuk-do",0,0,0
"2020-02-06","Chungcheongnam-do",0,0,0
"2020-02-06","Daegu",0,0,0
"2020-02-06","Daejeon",0,0,0
"2020-02-06","Gangwon-do",0,0,0
"2020-02-06","Gwangju",1,0,0
"2020-02-06","Gyeonggi-do",10,0,0
"2020-02-06","Gyeongsangbuk-do",0,0,0
"2020-02-06","Gyeongsangnam-do",0,0,0
"2020-02-06","Incheon",1,1,0
"2020-02-06","Jeju-do",0,0,0
"2020-02-06","Jeollabuk-do",1,0,0
"2020-02-06","Jeollanam-do",0,0,0
"2020-02-06","Sejong",0,0,0
"2020-02-06","Seoul",10,1,0
"2020-02-06","Ulsan",0,0,0
"2020-02-07","Busan",0,0,0
"2020-02-07","Chungcheongbuk-do",0,0,0
"2020-02-07","Chungcheongnam-do",0,0,0
"2020-02-07","Daegu",0,0,0
"2020-02-07","Daejeon",0,0,0
"2020-02-07","Gangwon-do",0,0,0
"2020-02-07","Gwangju",1,0,0
"2020-02-07","Gyeonggi-do",10,0,0
"2020-02-07","Gyeongsangbuk-do",0,0,0
"2020-02-07","Gyeongsangnam-do",0,0,0
"2020-02-07","Incheon",1,1,0
"2020-02-07","Jeju-do",0,0,0
"2020-02-07","Jeollabuk-do",1,0,0
"2020-02-07","Jeollanam-do",0,0,0
"2020-02-07","Sejong",0,0,0
"2020-02-07","Seoul",11,1,0
"2020-02-07","Ulsan",0,0,0
"2020-02-08","Busan",0,0,0
"2020-02-08","Chungcheongbuk-do",0,0,0
"2020-02-08","Chungcheongnam-do",0,0,0
"2020-02-08","Daegu",0,0,0
"2020-02-08","Daejeon",0,0,0
"2020-02-08","Gangwon-do",0,0,0
"2020-02-08","Gwangju",1,0,0
"2020-02-08","Gyeonggi-do",10,0,0
"2020-02-08","Gyeongsangbuk-do",0,0,0
"2020-02-08","Gyeongsangnam-do",0,0,0
"2020-02-08","Incheon",1,1,0
"2020-02-08","Jeju-do",0,0,0
"2020-02-08","Jeollabuk-do",1,0,0
"2020-02-08","Jeollanam-do",0,0,0
"2020-02-08","Sejong",0,0,0
"2020-02-08","Seoul",11,1,0
"2020-02-08","Ulsan",0,0,0
"2020-02-09","Busan",0,0,0
"2020-02-09","Chungcheongbuk-do",0,0,0
"2020-02-09","Chungcheongnam-do",0,0,0
"2020-02-09","Daegu",0,0,0
"2020-02-09","Daejeon",0,0,0
"2020-02-09","Gangwon-do",0,0,0
"2020-02-09","Gwangju",1,0,0
"2020-02-09","Gyeonggi-do",10,1,0
"2020-02-09","Gyeongsangbuk-do",0,1,0
"2020-02-09","Gyeongsangnam-do",0,0,0
"2020-02-09","Incheon",1,1,0
"2020-02-09","Jeju-do",0,0,0
"2020-02-09","Jeollabuk-do",1,0,0
"2020-02-09","Jeollanam-do",0,0,0
"2020-02-09","Sejong",0,0,0
"2020-02-09","Seoul",14,1,0
"2020-02-09","Ulsan",0,0,0
"2020-02-10","Busan",0,0,0
"2020-02-10","Chungcheongbuk-do",0,0,0
"2020-02-10","Chungcheongnam-do",0,0,0
"2020-02-10","Daegu",0,0,0
"2020-02-10","Daejeon",0,0,0
"2020-02-10","Gangwon-do",0,0,0
"2020-02-10","Gwangju",1,0,0
"2020-02-10","Gyeonggi-do",10,1,0
"2020-02-10","Gyeongsangbuk-do",0,1,0
"2020-02-10","Gyeongsangnam-do",0,0,0
"2020-02-10","Incheon",1,1,0
"2020-02-10","Jeju-do",0,0,0
"2020-02-10","Jeollabuk-do",1,0,0
"2020-02-10","Jeollanam-do",0,0,0
"2020-02-10","Sejong",0,0,0
"2020-02-10","Seoul",14,1,0
"2020-02-10","Ulsan",0,0,0
"2020-02-11","Busan",0,0,0
"2020-02-11","Chungcheongbuk-do",0,0,0
"2020-02-11","Chungcheongnam-do",0,0,0
"2020-02-11","Daegu",0,0,0
"2020-02-11","Daejeon",0,0,0
"2020-02-11","Gangwon-do",0,0,0
"2020-02-11","Gwangju",1,0,0
"2020-02-11","Gyeonggi-do",12,3,0
"2020-02-11","Gyeongsangbuk-do",0,1,0
"2020-02-11","Gyeongsangnam-do",0,0,0
"2020-02-11","Incheon",1,1,0
"2020-02-11","Jeju-do",0,0,0
"2020-02-11","Jeollabuk-do",1,0,0
"2020-02-11","Jeollanam-do",0,0,0
"2020-02-11","Sejong",0,0,0
"2020-02-11","Seoul",14,2,0
"2020-02-11","Ulsan",0,0,0
"2020-02-12","Busan",0,0,0
"2020-02-12","Chungcheongbuk-do",0,0,0
"2020-02-12","Chungcheongnam-do",0,0,0
"2020-02-12","Daegu",0,0,0
"2020-02-12","Daejeon",0,0,0
"2020-02-12","Gangwon-do",0,0,0
"2020-02-12","Gwangju",1,0,0
"2020-02-12","Gyeonggi-do",12,3,0
"2020-02-12","Gyeongsangbuk-do",0,1,0
"2020-02-12","Gyeongsangnam-do",0,0,0
"2020-02-12","Incheon",1,1,0
"2020-02-12","Jeju-do",0,0,0
"2020-02-12","Jeollabuk-do",1,0,0
"2020-02-12","Jeollanam-do",0,0,0
"2020-02-12","Sejong",0,0,0
"2020-02-12","Seoul",14,2,0
"2020-02-12","Ulsan",0,0,0
"2020-02-13","Busan",0,0,0
"2020-02-13","Chungcheongbuk-do",0,0,0
"2020-02-13","Chungcheongnam-do",0,0,0
"2020-02-13","Daegu",0,0,0
"2020-02-13","Daejeon",0,0,0
"2020-02-13","Gangwon-do",0,0,0
"2020-02-13","Gwangju",1,0,0
"2020-02-13","Gyeonggi-do",12,5,0
"2020-02-13","Gyeongsangbuk-do",0,1,0
"2020-02-13","Gyeongsangnam-do",0,0,0
"2020-02-13","Incheon",1,1,0
"2020-02-13","Jeju-do",0,0,0
"2020-02-13","Jeollabuk-do",1,1,0
"2020-02-13","Jeollanam-do",0,0,0
"2020-02-13","Sejong",0,0,0
"2020-02-13","Seoul",14,2,0
"2020-02-13","Ulsan",0,0,0
"2020-02-14","Busan",0,0,0
"2020-02-14","Chungcheongbuk-do",0,0,0
"2020-02-14","Chungcheongnam-do",0,0,0
"2020-02-14","Daegu",0,0,0
"2020-02-14","Daejeon",0,0,0
"2020-02-14","Gangwon-do",0,0,0
"2020-02-14","Gwangju",1,0,0
"2020-02-14","Gyeonggi-do",12,5,0
"2020-02-14","Gyeongsangbuk-do",0,1,0
"2020-02-14","Gyeongsangnam-do",0,0,0
"2020-02-14","Incheon",1,1,0
"2020-02-14","Jeju-do",0,0,0
"2020-02-14","Jeollabuk-do",1,1,0
"2020-02-14","Jeollanam-do",0,0,0
"2020-02-14","Sejong",0,0,0
"2020-02-14","Seoul",14,2,0
"2020-02-14","Ulsan",0,0,0
"2020-02-15","Busan",0,0,0
"2020-02-15","Chungcheongbuk-do",0,0,0
"2020-02-15","Chungcheongnam-do",0,0,0
"2020-02-15","Daegu",0,0,0
"2020-02-15","Daejeon",0,0,0
"2020-02-15","Gangwon-do",0,0,0
"2020-02-15","Gwangju",1,0,0
"2020-02-15","Gyeonggi-do",12,5,0
"2020-02-15","Gyeongsangbuk-do",0,1,0
"2020-02-15","Gyeongsangnam-do",0,0,0
"2020-02-15","Incheon",1,1,0
"2020-02-15","Jeju-do",0,0,0
"2020-02-15","Jeollabuk-do",1,1,0
"2020-02-15","Jeollanam-do",0,0,0
"2020-02-15","Sejong",0,0,0
"2020-02-15","Seoul",14,2,0
"2020-02-15","Ulsan",0,0,0
"2020-02-16","Busan",0,0,0
"2020-02-16","Chungcheongbuk-do",0,0,0
"2020-02-16","Chungcheongnam-do",0,0,0
"2020-02-16","Daegu",0,0,0
"2020-02-16","Daejeon",0,0,0
"2020-02-16","Gangwon-do",0,0,0
"2020-02-16","Gwangju",1,0,0
"2020-02-16","Gyeonggi-do",12,5,0
"2020-02-16","Gyeongsangbuk-do",0,1,0
"2020-02-16","Gyeongsangnam-do",0,0,0
"2020-02-16","Incheon",1,1,0
"2020-02-16","Jeju-do",0,0,0
"2020-02-16","Jeollabuk-do",1,1,0
"2020-02-16","Jeollanam-do",0,0,0
"2020-02-16","Sejong",0,0,0
"2020-02-16","Seoul",14,3,0
"2020-02-16","Ulsan",0,0,0
"2020-02-17","Busan",0,0,0
"2020-02-17","Chungcheongbuk-do",0,0,0
"2020-02-17","Chungcheongnam-do",0,0,0
"2020-02-17","Daegu",0,0,0
"2020-02-17","Daejeon",0,0,0
"2020-02-17","Gangwon-do",0,0,0
"2020-02-17","Gwangju",1,0,0
"2020-02-17","Gyeonggi-do",12,5,0
"2020-02-17","Gyeongsangbuk-do",0,1,0
"2020-02-17","Gyeongsangnam-do",0,0,0
"2020-02-17","Incheon",1,1,0
"2020-02-17","Jeju-do",0,0,0
"2020-02-17","Jeollabuk-do",1,1,0
"2020-02-17","Jeollanam-do",0,0,0
"2020-02-17","Sejong",0,0,0
"2020-02-17","Seoul",14,3,0
"2020-02-17","Ulsan",0,0,0
"2020-02-18","Busan",0,0,0
"2020-02-18","Chungcheongbuk-do",0,0,0
"2020-02-18","Chungcheongnam-do",0,0,0
"2020-02-18","Daegu",1,0,0
"2020-02-18","Daejeon",0,0,0
"2020-02-18","Gangwon-do",0,0,0
"2020-02-18","Gwangju",1,0,0
"2020-02-18","Gyeonggi-do",12,5,0
"2020-02-18","Gyeongsangbuk-do",0,1,0
"2020-02-18","Gyeongsangnam-do",0,0,0
"2020-02-18","Incheon",1,1,0
"2020-02-18","Jeju-do",0,0,0
"2020-02-18","Jeollabuk-do",1,1,0
"2020-02-18","Jeollanam-do",0,0,0
"2020-02-18","Sejong",0,0,0
"2020-02-18","Seoul",14,3,0
"2020-02-18","Ulsan",0,0,0
"2020-02-19","Busan",0,0,0
"2020-02-19","Chungcheongbuk-do",0,0,0
"2020-02-19","Chungcheongnam-do",0,0,0
"2020-02-19","Daegu",11,0,0
"2020-02-19","Daejeon",0,0,0
"2020-02-19","Gangwon-do",0,0,0
"2020-02-19","Gwangju",1,0,0
"2020-02-19","Gyeonggi-do",12,7,0
"2020-02-19","Gyeongsangbuk-do",2,1,0
"2020-02-19","Gyeongsangnam-do",3,0,0
"2020-02-19","Incheon",2,1,0
"2020-02-19","Jeju-do",0,0,0
"2020-02-19","Jeollabuk-do",1,1,0
"2020-02-19","Jeollanam-do",0,0,0
"2020-02-19","Sejong",0,0,0
"2020-02-19","Seoul",20,3,0
"2020-02-19","Ulsan",0,0,0
"2020-02-20","Busan",8,0,0
"2020-02-20","Chungcheongbuk-do",0,0,0
"2020-02-20","Chungcheongnam-do",0,0,0
"2020-02-20","Daegu",30,0,0
"2020-02-20","Daejeon",0,0,0
"2020-02-20","Gangwon-do",0,0,0
"2020-02-20","Gwangju",1,2,0
"2020-02-20","Gyeonggi-do",12,7,0
"2020-02-20","Gyeongsangbuk-do",25,1,1
"2020-02-20","Gyeongsangnam-do",3,0,0
"2020-02-20","Incheon",2,1,0
"2020-02-20","Jeju-do",0,0,0
"2020-02-20","Jeollabuk-do",1,1,0
"2020-02-20","Jeollanam-do",0,0,0
"2020-02-20","Sejong",0,0,0
"2020-02-20","Seoul",22,5,0
"2020-02-20","Ulsan",0,0,0
"2020-02-21","Busan",8,0,0
"2020-02-21","Chungcheongbuk-do",1,0,0
"2020-02-21","Chungcheongnam-do",1,0,0
"2020-02-21","Daegu",110,0,0
"2020-02-21","Daejeon",0,0,0
"2020-02-21","Gangwon-do",0,0,0
"2020-02-21","Gwangju",3,2,0
"2020-02-21","Gyeonggi-do",14,7,0
"2020-02-21","Gyeongsangbuk-do",28,1,1
"2020-02-21","Gyeongsangnam-do",7,0,0
"2020-02-21","Incheon",2,1,0
"2020-02-21","Jeju-do",1,0,0
"2020-02-21","Jeollabuk-do",2,1,0
"2020-02-21","Jeollanam-do",0,0,0
"2020-02-21","Sejong",0,0,0
"2020-02-21","Seoul",27,5,0
"2020-02-21","Ulsan",0,0,0
"2020-02-22","Busan",11,0,0
"2020-02-22","Chungcheongbuk-do",3,0,0
"2020-02-22","Chungcheongnam-do",1,0,0
"2020-02-22","Daegu",193,0,0
"2020-02-22","Daejeon",2,0,0
"2020-02-22","Gangwon-do",6,0,0
"2020-02-22","Gwangju",6,2,0
"2020-02-22","Gyeonggi-do",20,7,0
"2020-02-22","Gyeongsangbuk-do",145,1,3
"2020-02-22","Gyeongsangnam-do",7,0,0
"2020-02-22","Incheon",2,1,0
"2020-02-22","Jeju-do",1,0,0
"2020-02-22","Jeollabuk-do",3,1,0
"2020-02-22","Jeollanam-do",1,0,0
"2020-02-22","Sejong",1,0,0
"2020-02-22","Seoul",30,6,0
"2020-02-22","Ulsan",1,0,0
"2020-02-23","Busan",19,0,0
"2020-02-23","Chungcheongbuk-do",3,0,0
"2020-02-23","Chungcheongnam-do",1,0,0
"2020-02-23","Daegu",310,0,1
"2020-02-23","Daejeon",3,0,0
"2020-02-23","Gangwon-do",6,0,0
"2020-02-23","Gwangju",8,2,0
"2020-02-23","Gyeonggi-do",24,7,0
"2020-02-23","Gyeongsangbuk-do",170,1,3
"2020-02-23","Gyeongsangnam-do",17,0,0
"2020-02-23","Incheon",2,1,0
"2020-02-23","Jeju-do",2,0,0
"2020-02-23","Jeollabuk-do",3,1,0
"2020-02-23","Jeollanam-do",1,0,0
"2020-02-23","Sejong",1,0,0
"2020-02-23","Seoul",31,6,0
"2020-02-23","Ulsan",1,0,0
"2020-02-24","Busan",34,0,0
"2020-02-24","Chungcheongbuk-do",3,0,0
"2020-02-24","Chungcheongnam-do",1,0,0
"2020-02-24","Daegu",483,0,2
"2020-02-24","Daejeon",3,0,0
"2020-02-24","Gangwon-do",6,0,0
"2020-02-24","Gwangju",9,2,0
"2020-02-24","Gyeonggi-do",35,7,0
"2020-02-24","Gyeongsangbuk-do",193,1,6
"2020-02-24","Gyeongsangnam-do",20,0,0
"2020-02-24","Incheon",2,1,0
"2020-02-24","Jeju-do",2,0,0
"2020-02-24","Jeollabuk-do",3,1,0
"2020-02-24","Jeollanam-do",1,0,0
"2020-02-24","Sejong",1,0,0
"2020-02-24","Seoul",35,6,0
"2020-02-24","Ulsan",2,0,0
"2020-02-25","Busan",42,0,0
"2020-02-25","Chungcheongbuk-do",5,0,0
"2020-02-25","Chungcheongnam-do",2,0,0
"2020-02-25","Daegu",543,0,6
"2020-02-25","Daejeon",3,0,0
"2020-02-25","Gangwon-do",6,0,0
"2020-02-25","Gwangju",9,2,0
"2020-02-25","Gyeonggi-do",42,8,0
"2020-02-25","Gyeongsangbuk-do",249,1,6
"2020-02-25","Gyeongsangnam-do",23,0,0
"2020-02-25","Incheon",2,1,0
"2020-02-25","Jeju-do",2,0,0
"2020-02-25","Jeollabuk-do",3,1,0
"2020-02-25","Jeollanam-do",1,0,0
"2020-02-25","Sejong",1,0,0
"2020-02-25","Seoul",41,8,0
"2020-02-25","Ulsan",3,0,0
"2020-02-26","Busan",58,0,0
"2020-02-26","Chungcheongbuk-do",5,0,0
"2020-02-26","Chungcheongnam-do",3,0,0
"2020-02-26","Daegu",710,1,6
"2020-02-26","Daejeon",5,0,0
"2020-02-26","Gangwon-do",6,0,0
"2020-02-26","Gwangju",9,2,0
"2020-02-26","Gyeonggi-do",51,8,1
"2020-02-26","Gyeongsangbuk-do",317,1,6
